number,name,x,y,z
52118,伊吾,94.69999695,43.26666641,1728.599976
52203,哈密,93.51667023,42.81666565,737.2000122
52211,沁城,94.53330231,42.76670074,1664
52313,红柳河,94.66666412,41.53333282,1573.800049
56444,德钦,98.91666412,28.48333359,3319
56483,绥江,103.9499969,28.60000038,412.8999939
56489,永善,103.6330032,28.23329926,877.2000122
56497,盐津,104.25,28.06669998,483.1000061
56533,贡山,98.66666412,27.75,1583.300049
56543,迪庆(中甸),99.69999695,27.83333397,3276.100098
56548,维西,99.28333282,27.16666603,2326.100098
56567,宁蒗,100.8499985,27.29999924,2242.300049
56582,大关,103.8830032,27.76670074,1063.5
56585,鲁甸,103.3669968,27.18330002,1916
56586,昭通,103.7166672,27.35000038,1949.5
56594,彝良,104.0500031,27.63330078,880
56595,镇雄,104.8669968,27.43330002,1667.800049
56596,威信,105.0500031,27.85000038,1173.300049
56641,福贡,98.86669922,26.89999962,1191
56643,六库,98.84999847,25.86666679,910
56645,兰坪,99.41670227,26.41670036,2345.300049
56646,剑川,99.91670227,26.5333004,2191.800049
56649,洱源,99.96669769,26.11669922,2069.699951
56651,丽江,100.2166672,26.86666679,2392.399902
56652,永胜,100.75,26.68330002,2131
56654,鹤庆,100.1829987,26.58329964,2198.399902
56664,华坪,101.2666702,26.63333321,-1244.800049
56669,永仁,101.6829987,26.04999924,1531.099976
56673,巧家,102.9169998,26.91670036,841
56683,会泽,103.2833328,26.41666603,2111
56684,会泽,103.2833328,26.41666603,2110.5
56688,东川,103.1669998,26.10000038,1253.400024
56697,宣威,104.0830002,26.2166996,1984.199951
56739,腾冲,98.5,25.01666641,1654.599976
56741,泸水,98.81666565,25.98333359,1804.900024
56742,云龙,99.36669922,25.89999962,1658.199951
56745,漾濞,99.94999695,25.68330002,1627.099976
56746,永平,99.51670074,25.4666996,1617.699951
56748,保山,99.18333435,25.11666679,1652.199951
56751,大理,100.1833344,25.70000076,1990.5
56752,宾川,100.5670013,25.83329964,1440.099976
56755,弥度,100.4830017,25.35000038,1661.099976
56756,祥云,100.5830002,25.48329926,2003.900024
56757,巍山,100.2829971,25.26670074,1743.800049
56761,大姚,101.3170013,25.7166996,1879.599976
56763,元谋,101.8666687,25.73333359,1120.599976
56764,姚安,101.4329987,25.5333004,1874.599976
56766,牟定,101.5169983,25.33329964,1769.300049
56767,南华,101.2829971,25.18330002,1858.5
56768,楚雄,101.5500031,25.03333282,1824.099976
56772,富民,102.5,25.23329926,1693.199951
56774,武定,102.4169998,25.5333004,1712
56775,禄功,102.4329987,25.58329964,1672.099976
56777,禄丰,102.0670013,25.14999962,1569.699951
56778,昆明,102.6833344,25.01666641,1892.400024
56779,昆明农试站,102.7170029,25.11669922,1917
56781,寻甸,103.2669983,25.54999924,1874.099976
56782,马龙,103.5500031,25.41670036,2036.800049
56783,取靖,103.8000031,25.5,1906.099976
56785,嵩明,103.0329971,25.33329964,1920.300049
56786,沾益,103.8333359,25.58333397,1898.699951
56788,陆良,103.6669998,25.0333004,1845
56790,富源,104.25,25.66670036,1852.900024
56835,陇川,97.94999695,24.36669922,967.9000244
56836,盈江,97.94999695,24.70000076,827.7999878
56837,畹町镇,98.08329773,24.08329964,881.2000122
56838,瑞丽,97.84999847,24.01666641,776.5999756
56839,镇康,98.96669769,24.06669998,1008.799988
56840,梁河,98.30000305,24.79999924,1013.299988
56841,龙陵,98.6832962,24.60000038,1528.900024
56842,施甸,99.1832962,24.73329926,1470.099976
56843,昌宁,99.61669922,24.83329964,1660.300049
56844,德宏州,98.58329773,24.43330002,914.7000122
56845,潞江坝,98.88330078,24.9666996,704.7000122
56846,风庆,99.90000153,24.60000038,1588.699951
56849,永德,99.23329926,24.14999962,1607.199951
56851,南涧,100.5329971,25.04999924,1405.800049
56854,云县,100.1330032,24.45000076,1107.599976
56856,景东,100.8666687,24.46666718,1162.300049
56862,双柏,101.5999985,24.68330002,1968.599976
56863,安宁,102.4830017,24.93330002,1847
56867,镇源,100.8830032,23.88330078,1248.199951
56869,新平,101.9670029,24.06669998,1495.199951
56870,易门,102.1669998,24.66670036,1575.900024
56871,晋宁,102.6169968,24.68330002,1892.199951
56872,太华山,102.6169968,24.95000076,2366.5
56873,澄江,102.9000015,24.66670036,1747.199951
56875,玉溪,102.5500031,24.33333397,1716.900024
56876,江川,102.7669983,24.23329926,1731.699951
56878,通海,102.75,24.11669922,1807.900024
56879,华宁,102.9169998,24.20000076,1610.300049
56880,宜良,103.1666641,24.91666603,1532.099976
56881,路南,103.2669983,24.73329926,1680.699951
56882,呈贡,102.8000031,24.88330078,1906.800049
56883,师宗,103.9830017,24.83329964,1846.199951
56885,弥勒,103.4499969,24.39999962,1415.900024
56886,泸西,103.7666702,24.53333282,1704.300049
56889,丘北,104.1829987,24.04999924,1453.300049
56891,罗平,104.3170013,24.85000038,1483.099976
56898,峨山,102.4000015,24.18330002,1539.800049
56944,沧源,99.26670074,23.14999962,1280.599976
56945,孟定,99.08333588,23.56666756,511.3999939
56946,耿马,99.40000153,23.54999924,1104.900024
56948,西盟,99.44999695,22.73329926,1899.900024
56949,孟连,99.61669922,22.33329964,951
56950,双江,99.80000305,23.4666996,1042.599976
56951,临沧,100.0833359,23.88333321,1502.400024
56952,景谷,100.6999969,23.5,914
56954,澜沧,99.93333435,22.56666756,1054.800049
56956,大勐龙,100.6669998,21.58329964,627.5999756
56957,热作所,100.7829971,22,579
56958,勐海,100.4169998,21.91670036,1177.300049
56959,景洪(热作所),100.7833328,22,582
56961,普洱,101.2829971,23.0333004,1321.400024
56962,墨江,101.7170029,23.43330002,1282.599976
56964,思茅,100.9666672,22.78333282,1302.099976
56966,元江,101.9833298,23.60000038,400.8999939
56969,勐腊,101.5666656,21.48333359,631.9000244
56970,石屏,102.4830017,23.70000076,1419.900024
56973,建水,102.8330002,23.61669922,1310
56975,红河,102.4329987,23.36669922,971.9000244
56976,元阳,102.75,23.16670036,1543.300049
56977,江城,101.8499985,22.58333397,1120.5
56978,绿春,102.4000015,23,1645.300049
56982,开远,103.25,23.70000076,1055.699951
56984,个旧,103.1500015,23.38330078,1688.5
56985,蒙自,103.3833313,23.38333321,1300.699951
56986,屏边,103.6833344,22.98333359,1414.099976
56987,金平,103.2330017,22.7833004,1261
56989,河口,103.9499969,22.5,138
56991,砚山,104.3333359,23.61666679,1561.099976
56992,西畴,104.6999969,23.45000076,1508
56994,文山州,104.25,23.38333321,1271.599976
56995,马关,104.4169998,23.0333004,1334.800049
56996,麻栗坡,104.6999969,23.13330078,1092.400024
59007,广南,105.0666656,24.06666756,1249.599976
59205,富宁,105.6330032,23.64999962,690.2000122
58443,长兴,119.8830032,30.98329926,8.199999809
58445,天目山,119.4166641,30.35000038,1505.900024
58446,安吉,119.6829987,30.63330078,21.60000038
58447,昌化,119.2170029,30.16670036,167.1000061
58448,临安,119.6999969,30.23329926,42.59999847
58449,富阳,119.9499969,30.04999924,11
58450,湖州,120.0830002,30.85000038,4.099999905
58451,嘉善,120.9000015,30.85000038,4.400000095
58452,嘉兴,120.7330017,30.7833004,6
58453,绍兴,120.6330032,30,8
58454,德清,120.0670013,30.5333004,31
58455,海宁,120.6829987,30.51670074,11.10000038
58456,桐乡,120.5329971,30.63330078,11.19999981
58457,杭州,120.1666641,30.23333359,41.70000076
58458,海盐,120.9329987,30.51670074,5.699999809
58459,萧山,120.3170013,30.20000076,9.399999619
58464,平湖,121.0833359,30.61666679,5.400000095
58467,慈溪,121.2666702,30.20000076,4.5
58468,余姚,121.1500015,30.06669998,13
58472,嵊泗,122.4499969,30.73333359,79.59999847
58473,嵊山,122.8166656,30.73333359,124.5999985
58477,定海,122.0999985,30.03333282,35.70000076
58484,岱山,122.1999969,30.25,37
58537,开化,118.4000015,29.4666996,154.1000061
58542,桐庐,119.6829987,29.81669998,44.79999924
58543,淳安,119.0166702,29.61666679,171.3999939
58544,建德,119.2669983,29.48329926,87.19999695
58546,浦江,119.8830032,29.4666996,85.19999695
58547,龙游,119.1829987,29.0333004,66.09999847
58548,兰溪,119.4670029,29.2166996,48.29999924
58549,金华,119.6500015,29.11666679,62.59999847
58550,诸暨,120.25,29.70000076,12.69999981
58553,上虞,120.8830032,30.0333004,15.60000038
58555,新昌,120.8830032,29.51670074,112.3000031
58556,嵊州,120.8166656,29.60000038,104.3000031
58557,义乌,120.0670013,29.31669998,75
58558,东阳,120.2170029,29.26670074,91.90000153
58559,天台,120.9830017,29.16670036,59.5
58562,鄞州(鄞县),121.5666656,29.86666679,4.800000191
58563,镇海,121.75,29.9666996,22.79999924
58565,奉化,121.4169998,29.66670036,8.600000381
58566,象山,121.8669968,29.4666996,4.099999905
58567,宁海,121.4329987,29.29999924,28.29999924
58568,三门,121.3669968,29.11669922,7.099999905
58569,石浦,121.9499969,29.20000076,128.3999939
58570,普陀,122.3000031,29.95000076,85
58631,常山,118.5,28.89999962,134.3000031
58632,江山,118.6330032,28.75,95.80000305
58633,衢州,118.9000015,29,82.40000153
58642,武义,119.8000031,28.88330078,103.8000031
58643,永康,120.0329971,28.89999962,90.19999695
58644,遂昌,119.2829971,28.60000038,238.6000061
58646,丽水,119.9166641,28.45000076,59.70000076
58647,龙泉,119.1333313,28.06666756,195.5
58652,仙居,120.7170029,28.85000038,52
58653,括苍山,120.9166641,28.81666756,1383.099976
58654,缙云,120.0830002,28.66670036,179.1000061
58656,乐清,120.9670029,28.11669922,6.900000095
58657,青田,120.2829971,28.14999962,59.29999924
58658,永嘉,120.6829987,28.14999962,34.59999847
58659,温州,120.6666641,28,6
58660,临海,121.1333313,28.85000038,7.699999809
58664,温岭,121.3669968,28.36669922,6.5
58665,洪家,121.4166641,28.61666679,4.599999905
58666,大陈岛,121.9000015,28.45000076,86.19999695
58667,玉环,121.2666702,28.08333397,95.90000153
58742,云和,119.5500031,28.11669922,159.6000061
58745,庆元,119.0670013,27.61669922,354
58746,泰顺,119.6999969,27.56669998,506.2999878
58750,文成,120.0830002,27.7833004,130
58751,平阳,120.5670013,27.68330002,6.199999809
58752,瑞安,120.6500015,27.78333282,39.70000076
58760,洞头,121.1500015,27.83333397,68.59999847
58765,北麂,121.1999969,27.63333321,42.29999924
57333,城口,108.6669998,31.95000076,800
57338,开县,108.4329987,31.20000076,166.3999939
57339,云阳,108.9000015,30.9666996,206.5
57345,巫溪,109.6169968,31.39999962,339.7999878
57348,奉节,109.5333328,31.01666641,299.7999878
57349,巫山,109.8669968,31.06669998,270.7999878
57409,潼南,105.8330002,30.18330002,248.1000061
57425,垫江,107.3499985,30.33329964,418.2000122
57426,梁平,107.8000031,30.68333244,454.5
57431,万县,108.3499985,30.83329964,256.7999878
57432,万州,108.4000015,30.76666641,186.6999969
57437,忠县,108.0329971,30.29999924,232.1999969
57438,石柱,108.1169968,30,569.5
57502,大足,105.6999969,29.70000076,393.6000061
57505,荣昌,105.5999985,29.41670036,330
57506,永川,105.8830032,29.36669922,319.6000061
57509,南桐,106.9329987,28.95000076,325.7000122
57510,铜梁,106.0500031,29.85000038,282.1000061
57511,北碚,106.4499969,29.85000038,242.8999939
57512,合川,106.2829971,29.9666996,231.1000061
57513,江北,106.6330032,29.7166996,438
57514,璧山,106.2330017,29.58329964,289.2000122
57515,重庆,106.4833298,29.51666641,351.1000061
57516,沙坪坝,106.4666672,29.58333397,259.1000061
57517,江津,106.2829971,29.2833004,209
57518,巴县,106.5169983,29.38330078,205.1000061
57519,南川,107.0830002,29.14999962,559.5
57520,长寿,107.0670013,29.83329964,379
57522,涪陵,107.4166641,29.75,273.5
57523,丰都,107.6829987,29.86669922,214.8000031
57525,武隆,107.75,29.31669998,406.3999939
57536,黔江,108.7829971,29.5333004,608.7999878
57612,綦江,106.6500015,29.01670074,252.6999969
57633,酉阳,108.7666702,28.83333397,664.0999756
57635,秀山,108.9830017,28.45000076,363.6000061
